Symbol,CompanyName,DpmName
MASS,908 DEVICES INC COM,
MAT,MATTEL INC COM,Citadel Securities LLC
MATW,MATTHEWS INTL CORP CL A,GTS Securities LLC
MATX,MATSON INC COM,Citadel Securities LLC
MAV,PIONEER MUN HIGH INCOME ADVANT COM,
MAX,MEDIAALPHA INC CL A,
MAXN,MAXEON SOLAR TECHNOLOGIES LTD SHS,"Group One Trading, L.P."
MAXR,MAXAR TECHNOLOGIES INC COM,Citadel Securities LLC
MAYS,MAYS J W INC COM,
MBAC=,M3 BRIGADE ACQUISITION II CORP UNIT,
MBB,ISHARES TR MBS ETF,"Susquehanna Securities, LLC"
MBBB,VANECK VECTORS ETF TR MOODYS ANALYTICS,
MBCC,NORTHERN LTS FD TR IV MONARCH BLUE CH,
MBCN,MIDDLEFIELD BANC CORP COM NEW,
MBI,MBIA INC COM,Morgan Stanley & Co. LLC
MBII,MARRONE BIO INNOVATIONS INC COM,
MBIN,MERCHANTS BANCORP IND COM,
MBINN,MERCHANTS BANCORP IND 6% FXD PFD SR C,
MBINO,MERCHANTS BANCORP IND 6% DP SH PFD B,
MBINP,MERCHANTS BANCORP IND 7% NCUM PFD A,
MBIO,MUSTANG BIO INC COM,"Group One Trading, L.P."
MBND,SSGA ACTIVE TR SPDR NUVEEN MUN,
MBNKP,MEDALLION BK UTAH 8% PFD SER F,
MBOT,MICROBOT MED INC COM NEW,
MBRX,MOLECULIN BIOTECH INC COM,
MBSD,FLEXSHARES TR DISCP DUR MBS,
MBT,MOBILE TELESYSTEMS PJSC SPONSORED ADR,Citadel Securities LLC
MBTCU,NOCTURNE ACQUISITION CORP UNIT EX 022526,
MBUU,MALIBU BOATS INC COM CL A,"Wolverine Trading, LLC"
MBWM,MERCANTILE BANK CORP COM,"Wolverine Trading, LLC"
MC,MOELIS & CO CL A,Citadel Securities LLC
MCA,BLACKROCK MUNIYIELD CALIF QUAL COM,
MCAD,MOUNTAIN CREST ACQUSTN CORP II COM,
MCADR,MOUNTAIN CREST ACQUSTN CORP II RT,
MCADU,MOUNTAIN CREST ACQUSTN CORP II UNIT EX,
MCB,METROPOLITAN BK HLDG CORP COM,
MCBC,MACATAWA BK CORP COM,
MCBS,METROCITY BANKSHARES INC COM,
MCD,MCDONALDS CORP COM,"Susquehanna Securities, LLC"
MCEF,FIRST TR EXCHNG TRADED FD VIII MUN CEF IN OPT,
MCF,CONTANGO OIL & GAS CO COM NEW,"Wolverine Trading, LLC"
MCFE,MCAFEE CORP COM CL A,"Wolverine Trading, LLC"
MCFT,MASTERCRAFT BOAT HLDGS INC COM,
MCHI,ISHARES TR MSCI CHINA ETF,"Susquehanna Securities, LLC"
MCHP,MICROCHIP TECHNOLOGY INC. COM,"Two Sigma Securities, LLC"
MCHX,MARCHEX INC CL B,
MCI,BARINGS CORPORATE INVS COM,
MCK,MCKESSON CORP COM,Citadel Securities LLC
MCMJ,MERIDA MERGER CORP I COM,
MCMJW,MERIDA MERGER CORP I WT EXP 110726,
MCN,MADISON COVERED CALL & EQUITY COM,
MCO,MOODYS CORP COM,"Wolverine Trading, LLC"
MCR,MFS CHARTER INCOME TR SH BEN INT,
MCRB,SERES THERAPEUTICS INC COM,"Group One Trading, L.P."
MCRI,MONARCH CASINO & RESORT INC COM,"Susquehanna Securities, LLC"
MCRO,INDEXIQ ETF TR HDG MACTRK ETF,
MCS,MARCUS CORP DEL COM,Belvedere Trading LLC
MCY,MERCURY GENL CORP NEW COM,
MD,MEDNAX INC COM,GTS Securities LLC
MDB,MONGODB INC CL A,Citadel Securities LLC
MDC,M D C HLDGS INC COM,Citadel Securities LLC
MDCA,MDC PARTNERS INC. CL A SUB VTG,Belvedere Trading LLC
MDGL,MADRIGAL PHARMACEUTICALS INC COM,Citadel Securities LLC
MDGS,MEDIGUS LTD SPONSORED ADS,
MDGSW,MEDIGUS LTD WT C EXP 072323,
MDH,MDH ACQUISITION CORP COM CL A,
MDH+,MDH ACQUISITION CORP WT EXP 020228,
MDH=,MDH ACQUISITION CORP UNIT,
MDIA,MEDIACO HLDG INC CL A,
MDIV,FIRST TR EXCHANGE-TRADED FD VI MULTI ASSET DI,
MDJH,MDJM LTD SHS,
MDLA,MEDALLIA INC COM,"Susquehanna Securities, LLC"
MDLQ,MEDLEY LLC NT 24,
MDLX,MEDLEY LLC SR NT 26,
MDLY,MEDLEY MGMT INC CL A COM,
MDLZ,MONDELEZ INTL INC CL A,"Susquehanna Securities, LLC"
MDNA,MEDICENNA THERAPEUTICS CORP COM,
MDP,MEREDITH CORP COM,"Wolverine Trading, LLC"
MDRR,MEDALIST DIVERSIFIED REIT INC COM,
MDRRP,MEDALIST DIVERSIFIED REIT INC 8% SER A PFD STK,
MDRX,ALLSCRIPTS HEALTHCARE SOLUTNS COM,Citadel Securities LLC
MDT,MEDTRONIC PLC SHS,"Susquehanna Securities, LLC"
MDU,MDU RES GROUP INC COM,Belvedere Trading LLC
MDVL,MEDAVAIL HOLDINGS INC COM,
MDWD,MEDIWOUND LTD ORD SHS,
MDWT,MIDWEST HLDG INC COM NEW,
MDXG,MIMEDX GROUP INC COM,"Group One Trading, L.P."
MDY,SPDR S&P MIDCAP 400 ETF TR UTSER1 S&PDCRP,"Two Sigma Securities, LLC"
MDYG,SPDR SER TR S&P 400 MDCP GRW,"Wolverine Trading, LLC"
MDYV,SPDR SER TR S&P 400 MDCP VAL,
MEAR,ISHARES U S ETF TR BLACKROCK SHORT,
MEC,MAYVILLE ENGINEERING CO INC COM,
MED,MEDIFAST INC COM,Morgan Stanley & Co. LLC
MEDP,MEDPACE HLDGS INC COM,"Susquehanna Securities, LLC"
MEDS,TRXADE GROUP INC COM NEW,
MEG,MONTROSE ENVIRONMENTAL GROUP I COM,Citadel Securities LLC
MEI,METHODE ELECTRS INC COM,"Wolverine Trading, LLC"
MEIP,MEI PHARMA INC COM NEW,"Group One Trading, L.P."
MELI,MERCADOLIBRE INC COM,"Wolverine Trading, LLC"
MEN,BLACKROCK MUNIENHANCED FD INC COM,
MEOH,METHANEX CORP COM,"Group One Trading, L.P."
MER-K,BK OF AMERICA CORP INCM CP OBG NT,
MERC,MERCER INTL INC COM,Citadel Securities LLC
MESA,MESA AIR GROUP INC COM NEW,"Susquehanna Securities, LLC"
MESO,MESOBLAST LTD SPONS ADR,
MET,METLIFE INC COM,Citadel Securities LLC
MET-A,METLIFE INC PFD A FLT RATE,
MET-E,METLIFE INC 5.625 NCUM PFD E,
MET-F,METLIFE INC 4.75% DP PFD F,
METC,RAMACO RES INC COM,
METX,METEN EDTECHX ED GROUP LTD ORD SHS,
METXW,METEN EDTECHX ED GROUP LTD WT EXP 033125,
MEXX,DIREXION SHS ETF TR DLY MSCI MX 3X,
MFA,MFA FINL INC COM,Citadel Securities LLC
MFA-B,MFA FINL INC PFD SER B,
MFA-C,MFA FINL INC 6.50 PFD SER C,
MFABO,MFA FINL INC 6.50 PFD SER C,
MFC,MANULIFE FINL CORP COM,"Two Sigma Securities, LLC"
MFD,MACQUARIE / FIRST TR GLOBAL IN COM,
MFDX,PIMCO EQUITY SER RAFI DYN MULTI,
MFEM,PIMCO EQUITY SER RAFI DYN EMERG,
MFG,MIZUHO FINANCIAL GROUP INC SPONSORED ADR,"Wolverine Trading, LLC"
MFGP,MICRO FOCUS INTL PLC SPON ADR NEW,"Wolverine Trading, LLC"
MFH,MERCURITY FINTECH HOLDING INC SPONSORED ADS,
MFIN,MEDALLION FINL CORP COM,"Susquehanna Securities, LLC"
MFINL,MEDALLION FINL CORP NT,
MFL,BLACKROCK MUNIHLDS INVSTM QLTY COM,
MFM,MFS MUN INCOME TR SH BEN INT,
MFMS,RBB FD INC MFAM SMLCP GRWTH,
MFNC,MACKINAC FINL CORP COM,
MFT,BLACKROCK MUNIYIELD INVT QUALI COM,
MFUS,PIMCO EQUITY SER RAFI DYN ML US,
MFV,MFS SPL VALUE TR SH BEN INT,
MG,MISTRAS GROUP INC COM,"Wolverine Trading, LLC"
MGA,MAGNA INTL INC COM,GTS Securities LLC
MGC,VANGUARD WORLD FD MEGA CAP INDEX,"Susquehanna Securities, LLC"
MGEE,MGE ENERGY INC COM,"Susquehanna Securities, LLC"
MGF,MFS GOVT MKTS INCOME TR SH BEN INT,
MGI,MONEYGRAM INTL INC COM NEW,Citadel Securities LLC
MGIC,MAGIC SOFTWARE ENTERPRISES LTD ORD,"Wolverine Trading, LLC"
MGK,VANGUARD WORLD FD MEGA GRWTH IND,"Susquehanna Securities, LLC"
MGLN,MAGELLAN HEALTH INC COM NEW,Citadel Securities LLC
MGM,MGM RESORTS INTERNATIONAL COM,"Two Sigma Securities, LLC"
MGMT,UNIFIED SER TR BALLAST SMLMD CP,
MGNI,MAGNITE INC COM,Citadel Securities LLC
MGNX,MACROGENICS INC COM,Citadel Securities LLC
MGP,MGM GROWTH PPTYS LLC CL A COM,"Susquehanna Securities, LLC"
MGPI,MGP INGREDIENTS INC NEW COM,Citadel Securities LLC
MGR,AFFILIATED MANAGERS GROUP INC 5.875 NT SB 59,
MGRB,AFFILIATED MANAGERS GROUP INC JR SUB NT 60,
MGRC,MCGRATH RENTCORP COM,
MGTA,MAGENTA THERAPEUTICS INC COM,"Group One Trading, L.P."
MGTX,MEIRAGTX HLDGS PLC COM,Citadel Securities LLC
MGU,MACQUARIE GLOBAL INFRASTRUCTUR COM,
MGV,VANGUARD WORLD FD MEGA CAP VAL ETF,"Susquehanna Securities, LLC"
MGY,MAGNOLIA OIL & GAS CORP CL A,"Wolverine Trading, LLC"
MGYR,MAGYAR BANCORP INC COM,
MH-A,MAIDEN HOLDINGS LTD PREF SHS SER A,
MH-C,MAIDEN HOLDINGS LTD PFD SHS SER C,
MH-D,MAIDEN HOLDINGS LTD PFD SERIES D,
MHD,BLACKROCK MUNIHOLDINGS FD INC COM,
MHE,BLACKROCK MASS TAX-EXEMPT TR SH BEN INT,
MHF,WESTERN ASSET MUN HIGH INCOME COM,
MHH,MASTECH DIGITAL INC COM,
MHI,PIONEER MUN HIGH INCOME TR COM SHS,
MHK,MOHAWK INDS INC COM,GTS Securities LLC
MHLA,MAIDEN HLDGS LTD 6.625 NT 2046,
MHLD,MAIDEN HOLDINGS LTD SHS,"Wolverine Trading, LLC"
MHN,BLACKROCK MUNIHLDGS NY QLTY FD COM,
MHNC,MAIDEN HLDGS NORTH AMER LTD GTD NT 7.75%43,
MHO,M/I HOMES INC COM,"Susquehanna Securities, LLC"
MIC,MACQUARIE INFRASTRUCTURE CORP COM,"Wolverine Trading, LLC"
MICR,MICRON SOLUTIONS INC COM,
MICT,MICT INC COM,
MID,AMERICAN CENTY ETF TR MID CAP GRW IMP,
MIDD,MIDDLEBY CORP COM,GTS Securities LLC
MIDE,DBX ETF TR XTRACKERS S&P MD,
MIDF,ISHARES TR MSCI USA MID CP,
MIDU,DIREXION SHS ETF TR DLY MIDCAP ETF3X,GTS Securities LLC
MIE,COHEN & STEERS MLP INCOME & EN COM SHS,
MIG,VANECK VECTORS ETF TR MOODYS ANLYTS IG,
MIK,MICHAELS COS INC COM,Citadel Securities LLC
MILE,METROMILE INC COM,Citadel Securities LLC
MILEW,METROMILE INC WT EXP 020926,
MILN,GLOBAL X FDS MILLENNIAL CONSU,
MIME,MIMECAST LTD ORD SHS,"Susquehanna Securities, LLC"
MIN,MFS INTER INCOME TR SH BEN INT,
MINC,ADVISORSHARES TR NEWFLT MULSINC,
MIND,MIND TECHNOLOGY INC COM,"Wolverine Trading, LLC"
MINDP,MIND TECHNOLOGY INC 9.00% CUM PFD A,
MINN,TRUST FOR PROFESSIONAL MANAGER MAIRS & PWR MINN,
MINT,PIMCO ETF TR ENHAN SHRT MA AC,
MIRM,MIRUM PHARMACEUTICALS INC COM,
MIST,MILESTONE PHARMACEUTICALS INC COM,"Group One Trading, L.P."
MIT,MASON INDUSTRIAL TECHNOLGY INC COM CL A,
MIT+,MASON INDUSTRIAL TECHNOLGY INC WT EXP,
MIT=,MASON INDUSTRIAL TECHNOLGY INC UNIT,
MITC,MEATECH 3D LTD SPONSORED ADS,
MITK,MITEK SYS INC COM NEW,"Susquehanna Securities, LLC"
MITO,STEALTH BIOTHERAPEUTICS CORP SPONSORED ADS,
MITT,AG MTG INVT TR INC COM,"Wolverine Trading, LLC"
MITT-A,AG MTG INVT TR INC 8.25% PFD SER A,
MITT-B,AG MTG INVT TR INC PFD SER B 8.00%,
MITT-C,AG MTG INVT TR INC 8% CUM PFD SER C,
MIXT,MIX TELEMATICS LTD SPONSORED ADR,"Wolverine Trading, LLC"
MIY,BLACKROCK MUNIYLD MICH QLTY FD COM,
MJ,ETF MANAGERS TR ETFMG ALTR HRVST,Belvedere Trading LLC
MJJ,BANK OF MONTREAL NT LKD 39,
MJO,BANK OF MONTREAL ENT LKD 39,
MKC,MCCORMICK & CO INC COM NON VTG,"Wolverine Trading, LLC"
MKC.V,MCCORMICK & CO INC COM VTG,
MKD,MOLECULAR DATA INC SPONSORED ADS,
MKGI,MONAKER GROUP INC COM NEW,
MKL,MARKEL CORP COM,"Susquehanna Securities, LLC"
MKSI,MKS INSTRS INC COM,GTS Securities LLC
MKTX,MARKETAXESS HLDGS INC COM,"Susquehanna Securities, LLC"
MKTY,MECHANICAL TECHNOLOGY INC COM NEW,
MLAB,MESA LABS INC COM,
MLAC,MALACCA STRAITS ACQUISITION CO COM CL A,
MLACU,MALACCA STRAITS ACQUISITION CO UNIT,
MLACW,MALACCA STRAITS ACQUISITION CO WT EXP,
MLCO,MELCO RESORTS AND ENTMNT LTD ADR,"Susquehanna Securities, LLC"
MLHR,MILLER HERMAN INC COM,Belvedere Trading LLC
MLI,MUELLER INDS INC COM,
MLM,MARTIN MARIETTA MATLS INC COM,"Susquehanna Securities, LLC"
MLN,VANECK VECTORS ETF TR LONG MUNI ETF,
MLND,MILLENDO THERAPEUTICS INC COM,"Susquehanna Securities, LLC"
MLP,MAUI LD & PINEAPPLE INC COM,
MLPA,GLOBAL X FDS GLBL X MLP ETF,"Group One Trading, L.P."
MLPB,UBS AG LONDON BRANCH ETRACS ALER MLP,
MLPO,CREDIT SUISSE NASSAU BRANCH ETN LKD 34,
MLPR,UBS AG LONDON BRANCH ETRACS LKD ETN,
MLPX,GLOBAL X FDS GLB X MLP ENRG I,"Susquehanna Securities, LLC"
MLPY,MORGAN STANLEY CUSHNG MLP ETN,
MLR,MILLER INDS INC TENN COM NEW,
MLSS,MILESTONE SCIENTIFIC INC COM NEW,
MLVF,MALVERN BANCORP INC COM,
MMAC,MMA CAPITAL HOLDINGS INC COM,
MMC,MARSH & MCLENNAN COS INC COM,"Susquehanna Securities, LLC"
MMD,MAINSTAY MACKAY DEFINEDTERM MU COM,
MMI,MARCUS & MILLICHAP INC COM,
MMIN,INDEXIQ ACTIVE ETF TR IQ MACKAY INSRED,
MMIT,INDEXIQ ACTIVE ETF TR IQ MACKAY INTRME,
MMLG,FIRST TR EXCHNG TRADED FD VIII MLT MNGD LRG GRW,
MMLP,MARTIN MIDSTREAM PRTNRS L P UNIT L P INT,"Susquehanna Securities, LLC"
MMM,3M CO COM,"Susquehanna Securities, LLC"
MMP,MAGELLAN MIDSTREAM PRTNRS LP COM UNIT RP LP,"Wolverine Trading, LLC"
MMS,MAXIMUS INC COM,
MMSI,MERIT MED SYS INC COM,"Wolverine Trading, LLC"
MMT,MFS MULTIMARKET INCOME TR SH BEN INT,
MMTM,SPDR SER TR S&P1500MOMTILT,
MMU,WESTERN ASSET MANAGED MUNS FD COM,
MMX,MAVERIX METALS INC COM NEW,
MMYT,MAKEMYTRIP LIMITED MAURITIUS SHS,"Group One Trading, L.P."
MN,MANNING & NAPIER INC CL A,Citadel Securities LLC
MNA,INDEXIQ ETF TR IQ MRGR ARB ETF,
MNDO,MIND C T I LTD ORD,
MNKD,MANNKIND CORP COM NEW,Citadel Securities LLC
MNKKQ,MALLINCKRODT PUB LTD CO SHS,Citadel Securities LLC
MNOV,MEDICINOVA INC COM NEW,
MNP,WESTERN ASSET MUN PARTNERS FD COM,
MNPR,MONOPAR THERAPEUTICS INC COM,
MNR,MONMOUTH REAL ESTATE INVT CORP CL A,
MNR-C,MONMOUTH REAL ESTATE INVT CORP PFD SER C,
MNRL,BRIGHAM MINERALS INC CL A COM,Belvedere Trading LLC
MNRO,MONRO INC COM,GTS Securities LLC
MNSB,MAINSTREET BANCSHARES INC COM,
MNSBP,MAINSTREET BANCSHARES INC 7.5% DP SH PFD A,
MNSO,MINISO GROUP HLDG LTD SPONSORED ADS,"Wolverine Trading, LLC"
MNST,MONSTER BEVERAGE CORP NEW COM,"Susquehanna Securities, LLC"
MNTK,MONTAUK RENEWABLES INC COM,
MNTX,MANITEX INTL INC COM,"Susquehanna Securities, LLC"
MO,ALTRIA GROUP INC COM,"Susquehanna Securities, LLC"
MOAT,VANECK VECTORS ETF TR MORNINGSTAR WIDE,Belvedere Trading LLC
MOD,MODINE MFG CO COM,
MODN,MODEL N INC COM,Citadel Securities LLC
MODV,MODIVCARE INC COM,"Wolverine Trading, LLC"
MOFG,MIDWESTONE FINL GROUP INC NEW COM,
MOG.A,MOOG INC CL A,
MOG.B,MOOG INC CL B,
MOGO,MOGO INC COM,Morgan Stanley & Co. LLC
MOGU,MOGU INC SPON ADS,
MOH,MOLINA HEALTHCARE INC COM,Citadel Securities LLC
MOHO,ECMOHO LTD SPONSORED ADS,
MOMO,MOMO INC ADR,Morgan Stanley & Co. LLC
MON,MONUMENT CIRCLE ACQUISITN CORP COM CL A,
MONCU,MONUMENT CIRCLE ACQUISITN CORP UNIT EX 011426,
MONCW,MONUMENT CIRCLE ACQUISITN CORP WT EXP 011426,
MOO,VANECK VECTORS ETF TR AGRIBUSINESS ETF,Citadel Securities LLC
MOON,DIREXION SHS ETF TR MOONSHOT INNOVAT,
MOR,MORPHOSYS AG SPONSORED ADS,
MORF,MORPHIC HLDG INC COM,
MORN,MORNINGSTAR INC COM,Citadel Securities LLC
MORT,VANECK VECTORS ETF TR MTG REIT INCOME,
MOS,MOSAIC CO NEW COM,GTS Securities LLC
MOSY,MOSYS INC COM,
MOTI,VANECK VECTORS ETF TR MORNINGSTAR INTL,
MOTN,MOTION ACQUISITION CORP COM CL A,
MOTNU,MOTION ACQUISITION CORP UNIT EXP 101425,
MOTNW,MOTION ACQUISITION CORP WT EXP 100227,
MOTO,GUINNESS ATKINSON FDS SMARTETF TRASP,
MOTS,MOTUS GI HLDGS INC COM,
MOTV,MOTIVE CAPITAL CORP SHS CL A,
MOTV+,MOTIVE CAPITAL CORP WT EXP 123127,
MOTV=,MOTIVE CAPITAL CORP UNIT,
MOV,MOVADO GROUP INC COM,"Wolverine Trading, LLC"
MOVE,MOVANO INC COM,
MOXC,MOXIAN INC COM,
MP,MP MATERIALS CORP COM CL A,"Group One Trading, L.P."
MP+,MP MATERIALS CORP WT EXP 050427,
MPA,BLACKROCK MUNIYIELD PA QLTY FD COM,
MPAA,MOTORCAR PTS AMER INC COM,Belvedere Trading LLC
MPB,MID PENN BANCORP INC COM,
MPC,MARATHON PETE CORP COM,"Susquehanna Securities, LLC"
MPLN,MULTIPLAN CORPORATION COM,"Susquehanna Securities, LLC"
MPLN+,MULTIPLAN CORPORATION WT EXP 021325,
MPLX,MPLX LP COM UNIT REP LTD,"Susquehanna Securities, LLC"
MPRO,NORTHERN LTS FD TR IV MONARCH PROCAP,
MPV,BARINGS PARTN INVS SH BEN INT,
MPW,MEDICAL PPTYS TRUST INC COM,"Group One Trading, L.P."
MPWR,MONOLITHIC PWR SYS INC COM,"Susquehanna Securities, LLC"
MPX,MARINE PRODS CORP COM,Belvedere Trading LLC
MQT,BLACKROCK MUNIYIELD QUALITY FD COM,
MQY,BLACKROCK MUNIYILD QULT FD INC COM,
MRAC,MARQUEE RAINE ACQUISITION CORP CL A SHS,
MRACU,MARQUEE RAINE ACQUISITION CORP UNIT EXP 120125,
MRACW,MARQUEE RAINE ACQUISITION CORP WT EXP 120125,
MRAD,GUINNESS ATKINSON FDS SMARTETFS ADVER,
MRAM,EVERSPIN TECHNOLOGIES INC COM,
MRBK,MERIDIAN CORPORATION COM,
MRC,MRC GLOBAL INC COM,"Wolverine Trading, LLC"
MRCC,MONROE CAP CORP COM,"Wolverine Trading, LLC"
MRCY,MERCURY SYS INC COM,"Wolverine Trading, LLC"
MREO,MEREO BIOPHARMA GROUP PLC ADS,"Susquehanna Securities, LLC"
MRGR,PROSHARES TR MERGER ETF,
MRIN,MARIN SOFTWARE INC COM NEW,
MRK,MERCK & CO. INC COM,"Wolverine Trading, LLC"
MRKR,MARKER THERAPEUTICS INC COM,"Susquehanna Securities, LLC"
MRLN,MARLIN BUSINESS SVCS CORP COM,
MRM,MEDIROM HEALTHCARE TECH INC SPONSORED ADS,
MRNA,MODERNA INC COM,"Group One Trading, L.P."
MRNS,MARINUS PHARMACEUTICALS INC COM NEW,"Susquehanna Securities, LLC"
MRO,MARATHON OIL CORP COM,"Susquehanna Securities, LLC"
