Symbol,CompanyName,DpmName
RMM,RIVERNORTH MANAGED DUR MUN INM COM,
RMNI,RIMINI STR INC DEL COM,"Wolverine Trading, LLC"
RMO,ROMEO POWER INC COM,"Wolverine Trading, LLC"
RMO+,ROMEO POWER INC WT EXP 022126,
RMPL-,RIVERNORTH SPECIALTY FIN CORP 5.875% PFD A,
RMR,RMR GROUP INC CL A,
RMRM,RMR MORTGAGE TR COM,
RMT,ROYCE MICRO-CAP TR INC COM,
RMTI,ROCKWELL MED INC COM,GTS Securities LLC
RNA,AVIDITY BIOSCIENCES INC COM,
RNDB,RANDOLPH BANCORP INC COM,
RNDM,FIRST TR EXCHANGE-TRADED FD VI DEVELOPED INTL,
RNDV,FIRST TR EXCHANGE-TRADED FD VI US EQTY DIVI,
RNEM,FIRST TR EXCHANGE-TRADED FD VI EMERGING MKTS,
RNET,RIGNET INC COM,
RNG,RINGCENTRAL INC CL A,"Wolverine Trading, LLC"
RNGR,RANGER ENERGY SVCS INC COM CL A,
RNLC,FIRST TR EXCHANGE-TRADED FD VI LARGE CP US EQ,
RNLX,RENALYTIX AI PLC ADS,Citadel Securities LLC
RNMC,FIRST TR EXCHANGE-TRADED FD VI MID CAP US EQT,
RNP,COHEN & STEERS REIT & PFD & IN COM,
RNR,RENAISSANCERE HLDGS LTD COM,GTS Securities LLC
RNR-E,RENAISSANCERE HLDGS LTD PREF SHS SER E,
RNR-F,RENAISSANCERE HLDGS LTD 5.750% PFD F,
RNRG,GLOBAL X FDS RENEWABLE ENERGY,
RNSC,FIRST TR EXCHANGE-TRADED FD VI SMAL CP US EQT,
RNST,RENASANT CORP COM,
RNWK,REALNETWORKS INC COM NEW,Citadel Securities LLC
ROAD,CONSTRUCTION PARTNERS INC COM CL A,
ROAM,LATTICE STRATEGIES TR HARTFRD EMRG ETF,
ROBO,EXCHANGE TRADED CONCEPTS TR ROBO GLB ETF,Belvedere Trading LLC
ROBT,FIRST TR EXCHANGE-TRADED FD VI NASDQ ARTFCIAL,
ROCC,ROTH CH ACQUISITION II CO COM,
ROCCU,ROTH CH ACQUISITION II CO UNIT EXP 121125,
ROCCW,ROTH CH ACQUISITION II CO WT EXP 091625,
ROCK,GIBRALTAR INDS INC COM,Belvedere Trading LLC
ROCR,ROTH CH ACQUISITION III CO COM,
ROCRU,ROTH CH ACQUISITION III CO UNIT EX 022626,
ROCRW,ROTH CH ACQUISITION III CO WT EXP 022626,
RODE,LATTICE STRATEGIES TR HARTFORD MLT DIV,
RODI,BARCLAYS BANK PLC IPATH RTN DISABL,
RODM,LATTICE STRATEGIES TR HARTFORD MLT ETF,"Wolverine Trading, LLC"
ROG,ROGERS CORP COM,"Susquehanna Securities, LLC"
ROIC,RETAIL OPPORTUNITY INVTS CORP COM,Citadel Securities LLC
ROK,ROCKWELL AUTOMATION INC COM,"Wolverine Trading, LLC"
ROKT,SPDR SER TR S&P KENSHO FINAL,
ROKU,ROKU INC COM CL A,Morgan Stanley & Co. LLC
ROL,ROLLINS INC COM,"Wolverine Trading, LLC"
ROLL,RBC BEARINGS INC COM,"Wolverine Trading, LLC"
ROM,PROSHARES TR PSHS ULTRA TECH,GTS Securities LLC
ROMO,STRATEGY SHS NEWFOUND RESLV,
ROOF,INDEXIQ ETF TR US RL EST SMCP,
ROOT,ROOT INC COM CL A,"Susquehanna Securities, LLC"
ROP,ROPER TECHNOLOGIES INC COM,"Susquehanna Securities, LLC"
RORO,TIDAL ETF TR ATAC US ROTATION,
ROSC,LATTICE STRATEGIES TR HARTFORD MLT SML,
ROSEQ,ROSEHILL RES INC CL A,
ROSS=,ROSS ACQUISITION CORP II UNIT,
ROST,ROSS STORES INC COM,Citadel Securities LLC
ROT,ROTOR ACQUISITION CORP COM,
ROT+,ROTOR ACQUISITION CORP WT EXP 061527,
ROT=,ROTOR ACQUISITION CORP UNIT EX 061527,
ROUS,LATTICE STRATEGIES TR HARTFORD US EQTY,
ROYTL,PACIFIC COAST OIL TR UNIT BEN INT,"Susquehanna Securities, LLC"
RP,REALPAGE INC COM,"Susquehanna Securities, LLC"
RPAI,RETAIL PPTYS AMER INC CL A,"Susquehanna Securities, LLC"
RPAR,TIDAL ETF TR RPAR RISK PARI,Belvedere Trading LLC
RPAY,REPAY HLDGS CORP COM CL A,Citadel Securities LLC
RPD,RAPID7 INC COM,"Wolverine Trading, LLC"
RPG,INVESCO EXCHANGE TRADED FD TR S&P500 PUR GWT,
RPLA+,REPLAY ACQUISITION CORP WT EXP 030124,
RPLA=,REPLAY ACQUISITION CORP UNIT,
RPM,RPM INTL INC COM,GTS Securities LLC
RPRX,ROYALTY PHARMA PLC SHS CLASS A,Citadel Securities LLC
RPT,RPT REALTY SH BEN INT,"Wolverine Trading, LLC"
RPT-D,RPT REALTY 7.25 PFD D CONV,
RPTX,REPARE THERAPEUTICS INC COM,
RPV,INVESCO EXCHANGE TRADED FD TR S&P500 PUR VAL,"Susquehanna Securities, LLC"
RQI,COHEN & STEERS QUALITY INCOME COM,
RRBI,RED RIVER BANCSHARES INC COM,
RRC,RANGE RES CORP COM,Citadel Securities LLC
RRD,DONNELLEY R R & SONS CO COM,Citadel Securities LLC
RRGB,RED ROBIN GOURMET BURGERS INC COM,Morgan Stanley & Co. LLC
RRR,RED ROCK RESORTS INC CL A,Morgan Stanley & Co. LLC
RRTS,ROADRUNNER TRANSN SYS INC COM NEW,
RS,RELIANCE STEEL & ALUMINUM CO COM,Citadel Securities LLC
RSF,RIVERNORTH SPECIALTY FIN CORP COM,
RSG,REPUBLIC SVCS INC COM,Citadel Securities LLC
RSI,RUSH STREET INTERACTIVE INC COM,Belvedere Trading LLC
RSLS,RESHAPE LIFESCIENCES INC COM PAR,
RSP,INVESCO EXCHANGE TRADED FD TR S&P500 EQL WGT,Belvedere Trading LLC
RSSS,RESEARCH SOLUTIONS INC COM,
RSVA,RODGERS SILICON VALLEY AQ CORP COM,Citadel Securities LLC
RSVAU,RODGERS SILICON VALLEY AQ CORP UNIT EXP 113025,
RSVAW,RODGERS SILICON VALLEY AQ CORP WT EXP 113025,
RSX,VANECK VECTORS ETF TR RUSSIA ETF,"Susquehanna Securities, LLC"
RSXJ,VANECK VECTORS ETF TR RUSSIA SMALL CAP,
RTAI,COLLABORATIVE INVESTMNT SER TR RAREVIEW TAX ADV,
RTH,VANECK VECTORS ETF TR RETAIL ETF,"Susquehanna Securities, LLC"
RTLR,RATTLER MIDSTREAM LP COM UNITS,"Wolverine Trading, LLC"
RTM,INVESCO EXCHANGE TRADED FD TR S&P500 EQL MAT,
RTP,REINVENT TECHNOLOGY PARTNERS CL A,"Susquehanna Securities, LLC"
RTP+,REINVENT TECHNOLOGY PARTNERS WT EXP 091625,
RTP=,REINVENT TECHNOLOGY PARTNERS UNIT,
RTPYU,REINVENT TECHNOLOGY PARTNERS Y UNIT EX 031226,
RTPZ,REINVENT TECHNOLOGY PARTNERS Z SHS CL A,
RTPZ+,REINVENT TECHNOLOGY PARTNERS Z WT EXP 091625,
RTPZ=,REINVENT TECHNOLOGY PARTNERS Z UNIT EXP,
RTX,RAYTHEON TECHNOLOGIES CORP COM,"Susquehanna Securities, LLC"
RUBY,RUBIUS THERAPEUTICS INC COM,
RUHN,RUHNN HLDG LTD ADS,
RUI,Russell 1000 Index,"Susquehanna Securities, LLC"
RUN,SUNRUN INC COM,Citadel Securities LLC
RUSHA,RUSH ENTERPRISES INC CL A,Belvedere Trading LLC
RUSHB,RUSH ENTERPRISES INC CL B,
RUSL,DIREXION SHS ETF TR DLY RUSSIA BL 2X,"Susquehanna Securities, LLC"
RUT,Russell 2000 Index,"Susquehanna Securities, LLC"
RUTH,RUTHS HOSPITALITY GROUP INC COM,Citadel Securities LLC
RVI,RETAIL VALUE INC COM,
RVLT,REVOLUTION LIGHTING TECHNOLOGI COM NEW,
RVLV,REVOLVE GROUP INC CL A,Citadel Securities LLC
RVMD,REVOLUTION MEDICINES INC COM,"Group One Trading, L.P."
RVNC,REVANCE THERAPEUTICS INC COM,"Group One Trading, L.P."
RVNU,DBX ETF TR XTRACK MUN INFRA,
RVP,RETRACTABLE TECHNOLOGIES INC COM,Citadel Securities LLC
RVPH,REVIVA PHARMACEUTCLS HLDGS INC COM,
RVPHW,REVIVA PHARMACEUTCLS HLDGS INC WT EXP 122525,
RVRS,ETF SER SOLUTIONS REVERSE WEIGHT,
RVSB,RIVERVIEW BANCORP INC COM,
RVT,ROYCE VALUE TR INC COM,
RWGV,DIREXION SHS ETF TR RUSELL1000 GWT,
RWJ,INVESCO EXCH TRADED FD TR II S&P SMALLCAP 600,"Susquehanna Securities, LLC"
RWK,INVESCO EXCH TRADED FD TR II S&P MDCP 400 REV,"Susquehanna Securities, LLC"
RWL,INVESCO EXCH TRADED FD TR II S&P 500 REVENUE,"Susquehanna Securities, LLC"
RWLK,REWALK ROBOTICS LTD SHS,"Susquehanna Securities, LLC"
RWM,PROSHARES TR SHRT RUSSELL2000,Belvedere Trading LLC
RWO,SPDR INDEX SHS FDS DJ GLB RL ES ETF,"Susquehanna Securities, LLC"
RWR,SPDR SER TR DJ REIT ETF,"Susquehanna Securities, LLC"
RWT,REDWOOD TR INC COM,Citadel Securities LLC
RWVG,DIREXION SHS ETF TR RUSELL1000 VAL,
RWX,SPDR INDEX SHS FDS DJ INTL RL ETF,"Susquehanna Securities, LLC"
RXD,PROSHARES TR ULTSHT HLTHCRE,
RXDX,PROMETHEUS BIOSCIENCES INC COM,
RXI,ISHARES TR GLB CNS DISC ETF,
RXL,PROSHARES TR PSHS ULT HLTHCRE,"Susquehanna Securities, LLC"
RXN,REXNORD CORP COM,"Susquehanna Securities, LLC"
RXRAU,RXR ACQUISITION CORP UNIT EXP 010125,
RXT,RACKSPACE TECHNOLOGY INC COM,Citadel Securities LLC
RY,ROYAL BK CDA COM,"Two Sigma Securities, LLC"
RY-T,ROYAL BK OF CDA BD CDS DEP 1/40 6.75% C,
RYAAY,RYANAIR HOLDINGS PLC SPONSORED ADS,"Wolverine Trading, LLC"
RYAM,RAYONIER ADVANCED MATLS INC COM,Citadel Securities LLC
RYB,RYB ED INC ADR,"Group One Trading, L.P."
RYE,INVESCO EXCHANGE TRADED FD TR S&P500 EQL ENR,
RYF,INVESCO EXCHANGE TRADED FD TR S&P500 EQL FIN,
RYH,INVESCO EXCHANGE TRADED FD TR S&P500 EQL HLT,Morgan Stanley & Co. LLC
RYI,RYERSON HLDG CORP COM,Citadel Securities LLC
RYJ,INVESCO EXCHANGE TRADED FD TR RYMND JMS SB 1,
RYLD,GLOBAL X FDS RUSSELL 2000,
RYN,RAYONIER INC COM,Citadel Securities LLC
RYT,INVESCO EXCHANGE TRADED FD TR S&P500 EQL TEC,
RYTM,RHYTHM PHARMACEUTICALS INC COM,
RYU,INVESCO EXCHANGE TRADED FD TR S&P500 EQL UTL,
RZA,REINSURANCE GRP OF AMERICA INC SUB DEB 42,
RZB,REINSURANCE GRP OF AMERICA INC SB DB FX/FL56,
RZG,INVESCO EXCHANGE TRADED FD TR S&P SML600 GWT,
RZLT,REZOLUTE INC COM NEW,
RZV,INVESCO EXCHANGE TRADED FD TR S&P SML600 VAL,
SA,SEABRIDGE GOLD INC COM,Citadel Securities LLC
SAA,PROSHARES TR PSHS ULT SCAP600,"Wolverine Trading, LLC"
SABR,SABRE CORP COM,"Wolverine Trading, LLC"
SABRP,SABRE CORP 6.50% CONV PFD A,
SACC,SACHEM CAP CORP NT 24,
SACH,SACHEM CAP CORP COM,
SAEX,SAEXPLORATION HLDGS INC COM PAR,
SAF,SARATOGA INVT CORP 6.25% NT 25,
SAFE,SAFEHOLD INC COM,"Group One Trading, L.P."
SAFM,SANDERSON FARMS INC COM,Citadel Securities LLC
SAFT,SAFETY INS GROUP INC COM,
SAGE,SAGE THERAPEUTICS INC COM,"Susquehanna Securities, LLC"
SAH,SONIC AUTOMOTIVE INC CL A,Citadel Securities LLC
SAIA,SAIA INC COM,
SAIC,SCIENCE APPLICATIONS INTL CORP COM,"Susquehanna Securities, LLC"
SAII,SOFTWARE ACQUISITN GRUP INC II COM CL A,"Group One Trading, L.P."
SAIIU,SOFTWARE ACQUISITN GRUP INC II UNIT EX,
SAIIW,SOFTWARE ACQUISITN GRUP INC II WT EXP 031727,
SAIL,SAILPOINT TECHNOLOGIES HLDGS I COM,"Wolverine Trading, LLC"
SAK,SARATOGA INVT CORP 7.25% NT 25,
SAL,SALISBURY BANCORP INC COM,
SALM,SALEM MEDIA GROUP INC CL A,
SAM,BOSTON BEER INC CL A,"Susquehanna Securities, LLC"
SAMAU,SCHULTZE SPL PURP ACQ CORP II UNIT EXP 032528,
SAMG,SILVERCREST ASSET MGMT GROUP I CL A,
SAN,BANCO SANTANDER S.A. ADR,"Wolverine Trading, LLC"
SANA,SANA BIOTECHNOLOGY INC COM,Citadel Securities LLC
SAND,SANDSTORM GOLD LTD COM NEW,"Susquehanna Securities, LLC"
SANM,SANMINA CORPORATION COM,GTS Securities LLC
SANW,S&W SEED CO COM,Citadel Securities LLC
SAP,SAP SE SPON ADR,Citadel Securities LLC
SAR,SARATOGA INVT CORP COM NEW,
SASR,SANDY SPRING BANCORP INC COM,
SATS,ECHOSTAR CORP CL A,"Susquehanna Securities, LLC"
SAVA,CASSAVA SCIENCES INC COM,"Group One Trading, L.P."
SAVE,SPIRIT AIRLS INC COM,"Wolverine Trading, LLC"
SB,SAFE BULKERS INC COM,Morgan Stanley & Co. LLC
SB-C,SAFE BULKERS INC RED PERP PFD C%,
SB-D,SAFE BULKERS INC PERP PFD SER D,
SBAC,SBA COMMUNICATIONS CORP NEW CL A,Citadel Securities LLC
SBB,PROSHARES TR SHRT SMALLCAP60,
SBBA,SCORPIO TANKERS INC 7.0% SR NT 25,
SBBP,STRONGBRIDGE BIOPHARMA PLC SHS USD,
SBCF,SEACOAST BKG CORP FLA COM NEW,
SBEAU,SILVERBOX ENGAGED MERGER CO I UNIT EX 033128,
SBFG,SB FINL GROUP INC COM,
SBG,SANDBRIDGE ACQUISITION CORP COM CL A,
SBG+,SANDBRIDGE ACQUISITION CORP WT EXP 091427,
SBG=,SANDBRIDGE ACQUISITION CORP UNIT EX 091427,
SBGI,SINCLAIR BROADCAST GROUP INC CL A,"Wolverine Trading, LLC"
SBH,SALLY BEAUTY HLDGS INC COM,"Susquehanna Securities, LLC"
SBI,WESTERN ASSET INTER MUNI FD IN COM,
SBII=,SANDBRIDGE X2 CORP UNIT,
SBIO,ALPS ETF TR MED BREAKTHGH,Belvedere Trading LLC
SBLK,STAR BULK CARRIERS CORP. SHS PAR,"Susquehanna Securities, LLC"
SBLKZ,STAR BULK CARRIERS CORP. 8.30% SR NT 22,
SBM,PROSHARES TR SHT BASIC MAT,
SBNY,SIGNATURE BK NEW YORK N Y COM,"Susquehanna Securities, LLC"
SBNYP,SIGNATURE BK NEW YORK N Y 5% DEP SHS PFD A,
SBOW,SILVERBOW RES INC COM,
SBR,SABINE ROYALTY TR UNIT BEN INT,
SBRA,SABRA HEALTH CARE REIT INC COM,Belvedere Trading LLC
SBS,COMPANHIA DE SANEAMENTO BASICO SPONSORED ADR,"Group One Trading, L.P."
SBSI,SOUTHSIDE BANCSHARES INC COM,"Wolverine Trading, LLC"
SBSW,SIBANYE STILLWATER LTD SPONSORED ADR,"Susquehanna Securities, LLC"
SBT,STERLING BANCORP INC COM,
SBTX,SILVERBACK THERAPEUTICS INC COM,
SBUG,BARCLAYS BANK PLC IPATH SLVR ETN A,
SBUX,STARBUCKS CORP COM,Citadel Securities LLC
SC,SANTANDER CONSUMER USA HLDGS I COM,"Susquehanna Securities, LLC"
SCAQU,STRATIM CLOUD ACQUISITION CORP UNIT EX 030526,
SCC,PROSHARES TR ULTSHT CONS SERV,
SCCB,SACHEM CAP CORP 7.125 NT 24,
SCCC,SACHEM CAP CORP 7.75 NT 25,
SCCO,SOUTHERN COPPER CORP COM,GTS Securities LLC
SCD,LMP CAP & INCOME FD INC COM,
SCDL,UBS AG LONDON BRANCH NT LKD 51,
SCE-G,SCE TR II TR PFD SECS 5.1%,
SCE-H,SCE TR III FXD/FLT RT PFD,
SCE-J,SCE TRUST IV PFD SER J,
SCE-K,SCE TR V PFD SEC,
SCE-L,SCE TRUST VI 5% TR PREF SECS,
SCHA,SCHWAB STRATEGIC TR US SML CAP ETF,"Susquehanna Securities, LLC"
SCHB,SCHWAB STRATEGIC TR US BRD MKT ETF,"Susquehanna Securities, LLC"
SCHC,SCHWAB STRATEGIC TR INTL SCEQT ETF,"Wolverine Trading, LLC"
SCHD,SCHWAB STRATEGIC TR US DIVIDEND EQ,"Susquehanna Securities, LLC"
SCHE,SCHWAB STRATEGIC TR EMRG MKTEQ ETF,"Susquehanna Securities, LLC"
SCHF,SCHWAB STRATEGIC TR INTL EQTY ETF,"Susquehanna Securities, LLC"
SCHG,SCHWAB STRATEGIC TR US LCAP GR ETF,"Susquehanna Securities, LLC"
SCHH,SCHWAB STRATEGIC TR US REIT ETF,"Susquehanna Securities, LLC"
SCHI,SCHWAB STRATEGIC TR 5 10YR CORP BD,
SCHJ,SCHWAB STRATEGIC TR 1 5YR CORP BD,
SCHK,SCHWAB STRATEGIC TR 1000 INDEX ETF,
SCHL,SCHOLASTIC CORP COM,"Wolverine Trading, LLC"
SCHM,SCHWAB STRATEGIC TR US MID-CAP ETF,"Susquehanna Securities, LLC"
SCHN,SCHNITZER STEEL INDS INC CL A,Morgan Stanley & Co. LLC
SCHO,SCHWAB STRATEGIC TR SHT TM US TRES,
SCHP,SCHWAB STRATEGIC TR US TIPS ETF,"Susquehanna Securities, LLC"
SCHQ,SCHWAB STRATEGIC TR LONG TERM US,
SCHR,SCHWAB STRATEGIC TR INTRM TRM TRES,Belvedere Trading LLC
SCHV,SCHWAB STRATEGIC TR US LCAP VA ETF,"Susquehanna Securities, LLC"
SCHW,SCHWAB CHARLES CORP COM,Citadel Securities LLC
SCHW-C,SCHWAB CHARLES CORP DEP SHS PFD C,
SCHW-D,SCHWAB CHARLES CORP DEP SHS 1/40 PFD,
SCHW-J,SCHWAB CHARLES CORP 4.450% DEP PFD J,
SCHX,SCHWAB STRATEGIC TR US LRG CAP ETF,"Susquehanna Securities, LLC"
SCHZ,SCHWAB STRATEGIC TR US AGGREGATE B,Belvedere Trading LLC
SCI,SERVICE CORP INTL COM,"Wolverine Trading, LLC"
SCJ,ISHARES INC MSCI JAPN SMCETF,Belvedere Trading LLC
SCKT,SOCKET MOBILE INC COM NEW,
SCL,STEPAN CO COM,
SCLE,BROADSCALE ACQUISITION CORP COM CL A,
SCLEU,BROADSCALE ACQUISITION CORP UNIT EX 020226,
SCLEW,BROADSCALE ACQUISITION CORP WT EXP 020226,
SCM,STELLUS CAP INVT CORP COM,
SCO,PROSHARES TR II ULSHT BLOOMB OIL,Morgan Stanley & Co. LLC
SCOA,SCION TECH GROWTH I CL A SHS,
SCOAU,SCION TECH GROWTH I UNIT EXP 121725,
SCOAW,SCION TECH GROWTH I WT EXP 110125,
SCOB,SCION TECH GROWTH II CL A SHS,
SCOBU,SCION TECH GROWTH II UNIT,
SCOBW,SCION TECH GROWTH II WT EXP 012826,
SCOR,COMSCORE INC COM,"Wolverine Trading, LLC"
SCPE,SC HEALTH CORP COM CL A,
SCPE+,SC HEALTH CORP WT EXP,
SCPE=,SC HEALTH CORP UNIT EX,
SCPH,SCPHARMACEUTICALS INC COM,
SCPL,SCIPLAY CORPORATION CL A,Citadel Securities LLC
SCPS,SCOPUS BIOPHARMA INC COM,
SCR,SCORE MEDIA & GAMING INC CL A SUB VTG SHS,
SCS,STEELCASE INC CL A,Morgan Stanley & Co. LLC
SCSC,SCANSOURCE INC COM,"Susquehanna Securities, LLC"
SCU,SCULPTOR CAP MGMT COM CL A,"Susquehanna Securities, LLC"
SCVL,SHOE CARNIVAL INC COM,"Wolverine Trading, LLC"
SCVX,SCVX CORP COM,
SCVX+,SCVX CORP WT EXP 012425,
SCVX=,SCVX CORP UNIT,
SCWX,SECUREWORKS CORP CL A,"Susquehanna Securities, LLC"
SCX,STARRETT L S CO CL A,
SCYX,SCYNEXIS INC COM NEW,"Susquehanna Securities, LLC"
SCZ,ISHARES TR EAFE SML CP ETF,"Wolverine Trading, LLC"
SD,SANDRIDGE ENERGY INC COM NEW,"Wolverine Trading, LLC"
SDAC,SUSTAINABLE DEVELP ACQU I CORP COM CL A,
SDACU,SUSTAINABLE DEVELP ACQU I CORP UNIT EX 020426,
SDACW,SUSTAINABLE DEVELP ACQU I CORP WT EXP 020428,
SDC,SMILEDIRECTCLUB INC CL A COM,"Susquehanna Securities, LLC"
SDCI,USCF ETF TR SUMMERHAVEN K1,
SDD,PROSHARES TR ULTSHT SMLCP600,
SDEF,TIDAL ETF TR SOUND ENHANCED,
SDEI,TIDAL ETF TR SOUND EQUITY INM,
SDEM,GLOBAL X FDS MSCI SUPR EM ETF,
SDG,ISHARES TR MSCI GLOBAL IMP,
SDGA,IMPACT SHS FDS I TR SUS DV GGE ETF,
SDGR,SCHRODINGER INC COM,"Susquehanna Securities, LLC"
SDH,GLOBAL INTERNET OF PEOPLE INC SHS,
SDHY,PGIM SHORT DUR HIG YLD OPP FD COM,
SDIV,GLOBAL X FDS GLB X SUPERDIV,"Susquehanna Securities, LLC"
SDLPF,SEADRILL PARTNERS LLC UNIT REPSTG LLC,
SDOG,ALPS ETF TR SECTR DIV DOGS,
SDOW,PROSHARES TR ULTRAPRO DOW 30,Citadel Securities LLC
SDP,PROSHARES TR ULSHRT UTILS NEW,
SDPI,SUPERIOR DRILLING PRODS INC COM,
SDR,SANDRIDGE MISSISSIPPIAN TR II COMMON UNITS,
SDRLF,SEADRILL LTD COM,
SDRMU,SANDRIDGE MISSISSIPPIAN TR II COMMON UNITS,
SDS,PROSHARES TR ULTRASHRT S&P500,Citadel Securities LLC
SDTTU,SANDRIDGE MISSISSIPPIAN TR I UNIT BEN INT,
SDVY,FIRST TR EXCHANGE-TRADED FD VI SMID RISNG ETF,
SDY,SPDR SER TR S&P DIVID ETF,Citadel Securities LLC
SE,SEA LTD SPONSORD ADS,Citadel Securities LLC
SEAC,SEACHANGE INTL INC COM,Morgan Stanley & Co. LLC
SEAH,SPORTS ENTERTAINMENT ACQU CORP COM CL A,
SEAH+,SPORTS ENTERTAINMENT ACQU CORP WT EXP 103025,
SEAH=,SPORTS ENTERTAINMENT ACQU CORP UNIT,
SEAS,SEAWORLD ENTMT INC COM,"Susquehanna Securities, LLC"
SEB,SEABOARD CORP DEL COM,
SECO,SECOO HLDG LTD ADR,"Wolverine Trading, LLC"
SECT,NORTHERN LTS FD TR IV MAIN SECTR ROTN,Belvedere Trading LLC
SEDG,SOLAREDGE TECHNOLOGIES INC COM,Citadel Securities LLC
SEE,SEALED AIR CORP NEW COM,"Two Sigma Securities, LLC"
SEED,ORIGIN AGRITECH LIMITED SHS NEW,
SEEL,SEELOS THERAPEUTICS INC COM,Belvedere Trading LLC
SEER,SEER INC COM CL A,"Susquehanna Securities, LLC"
